MT;ACTION;TPS;DEBUT;FIN;EQUIPE;JOUEURS;PHASE;DEF;SURNOMBRE;RESULTAT;SECTEUR;COURSE;TIR;IMPACT;GOAL;PIVOT;ENCLENCHEMENT;Tireur.arret;Buteur;Passeur;But.encaisse;Arret;Gardien.HC;Tireur.HC;Neutraliseur;Neutralisation.Subie;Intercepteur;Passeur.Intercepte;Contreur;Tireur.contre;Faute;Perte.Balle;Penalty.Obtenu;Penalty.Concede;Match;Equipe.en.defense
2;ACTION EQUIPE A 020;3687.3;3687.3;3722.3;PARIS;36-JESPER NIELSEN | 19-LUC ABALO | 12-DEMAILLE ALEXANDRE;CA;6-0;NA;BUT;AD;INT;ROUC;BD;AU LOIN;NA;1C1;NA;19-LUC ABALO;36-JESPER NIELSEN;12-DEMAILLE ALEXANDRE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 021;3775.5;3775.5;3811.1;PARIS;2-KRANTZ GEOFFROY | 10-SANDER SAGOSEN;AP;6-0;NA;N;NA;NA;NA;NA;NA;2-3 D;NA;NA;NA;NA;NA;NA;NA;NA;2-GEOFFROY KRANTZ;10-SANDER SAGOSEN;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 022;3788.8;3788.8;3834.1;PARIS;7-SIMICU ALEXANDRU | 18-NEDIM REMILI;AP;6-0;NA;N;NA;NA;NA;NA;NA;2-3 G;ENT AG 2-3;NA;NA;NA;NA;NA;NA;NA;7-ALEXANDRU SIMICU;18-NEDIM REMILI;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 023;3809.3;3809.3;3853.4;PARIS;14-LYNGGAARD ALEXANDER | 18-NEDIM REMILI;AP;6-0;NA;N;NA;NA;NA;NA;NA;2-3 G;NA;NA;NA;NA;NA;NA;NA;NA;14-ALEXANDER LYNGGAARD;18-NEDIM REMILI;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 024;3833.9;3833.9;3867.9;PARIS;14-LYNGGAARD ALEXANDER | 25-SANDER NACISSE;AP;6-0;NA;N;NA;NA;NA;NA;NA;2-3 D;INDIV;NA;NA;NA;NA;NA;NA;NA;14-ALEXANDER LYNGGAARD;25-DANIEL NARCISSE;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 025;3842.6;3842.6;3898.4;PARIS;18-NEDIM REMILI | 12-DEMAILLE ALEXANDRE;AP;6-0;NA;ARRET;11C;DROITE;SUSP;BD;NA;NA;INDIV;18-NEDIM REMILI;NA;NA;NA;12-DEMAILLE ALEXANDRE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 026;3951.3;3951.3;3988.9;PARIS;88-HMAM WISSEM | 44-NIKOLA KARABATIC;AP;6-0;NA;N;6D;NA;NA;NA;NA;2-3 D;X ARD DC;NA;NA;NA;NA;NA;NA;NA;88-WISSAM HMAM;44-NIKOLA KARABATIC;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 027;3996.7;3996.7;4033.9;PARIS;20-CAUCHETEUX RAPHAEL | 19-LUC ABALO;AP;05-Jan;NA;PYO;NA;NA;NA;NA;NA;2-3 D;1C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19-LUC ABALO;20-RAPHAEL CAUCHETEUX;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 028;4031;4031;4063.9;PARIS;24-HANSEN MIKKEL | 12-DEMAILLE ALEXANDRE;PY;NA;NA;BUT;NA;NA;APPUI;MC;AU TRAVERS;NA;INDIV;NA;24-HANSEN MIKKEL;NA;12-DEMAILLE ALEXANDRE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE B 027;4089.2;4089.2;4108;SAINT-RAPHAEL;7-ALEXANDRU SIMICU;AP;6-0;NA;PB;AD;NA;NA;NA;NA;3-3 C;X DC ARD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7-ALEXANDRU SIMICU;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE A 029;4094.3;4094.3;4130.2;PARIS;14-LYNGGAARD ALEXANDER | 18-NEDIM REMILI;AP;6-0;NA;N;NA;NA;NA;NA;NA;2-3 D;1C1;NA;NA;NA;NA;NA;NA;NA;14-ALEXANDER LYNGGAARD;18-NEDIM REMILI;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 030;4108.1;4108.1;4141.6;PARIS;18-NEDIM REMILI | 10-SANDER SAGOSEN | 12-DEMAILLE ALEXANDRE;AP;6-0;NA;BUT;9C;NA;SUSP;BC;AU TRAVERS;3-3 C;1C1;NA;10-SANDER SAGOSEN;18-NEDIM REMILI;12-DEMAILLE ALEXANDRE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 031;4251.6;4251.6;4293.1;PARIS;7-SIMICU ALEXANDRU | 10-SANDER SAGOSEN;AP;6-0;NA;N;NA;NA;NA;NA;NA;1-2 D;NA;NA;NA;NA;NA;NA;NA;NA;7-ALEXANDRU SIMICU;10-SANDER SAGOSEN;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 032;4266.2;4266.2;4305.3;PARIS;25-DANIEL NARCISSE;AP;6-0;NA;PB;NA;NA;NA;NA;NA;3-3 C;X2 DC ARG;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-DANIEL NARCISSE;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE B 029;4302.2;4302.2;4312.6;SAINT-RAPHAEL;88-WISSAM HMAM;CA;NA;NA;PB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;88-WISSAM HMAM;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE A 033;4317.1;4317.1;4355.7;PARIS;18-NEDIM REMILI;AP;6-0;NA;PB;NA;NA;NA;NA;NA;1-2 D;ENT AD 1-2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE B 030;4372;4372;4389.2;SAINT-RAPHAEL;11-DANIEL SARMIENTO;AP;6-0;7C6 SG;PB;NA;NA;NA;NA;NA;2 PIVOTS;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11-DANIEL SARMIENTO;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE A 036;4482.8;4482.8;4523.5;PARIS;18-NEDIM REMILI | 25-SANDER NACISSE | 12-DEMAILLE ALEXANDRE;AP;6-0;NA;BUT;11G;INT;SUSP;BD;AU LOIN;2-3 D;X DC ARG SB;NA;25-DANIEL NARCISSE;18-NEDIM REMILI;12-DEMAILLE ALEXANDRE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE B 032;4605.4;4605.4;4623.5;SAINT-RAPHAEL;11-SARMIENTO DANIEL | 8-MAPU JONATHAN | 16-THIERRY OMEYER;AP;6-0;NA;BUT;6D;NA;SUSP;BC;AU TRAVERS;2-3 D;ENT AD 2-3;NA;8-JONATHAN MAPU;11-DANIEL SARMIENTO;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE B 033;4677.5;4677.5;4699.5;SAINT-RAPHAEL;22-LUKA KARABATIC | 8-MAPU JONATHAN;AP;6-0;NA;PYO;NA;NA;NA;NA;NA;3-3 C;X DC ARG SB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8-JONATHAN MAPU;12-LUKA KARABATIC;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE B 034;4717.3;4717.3;4729;SAINT-RAPHAEL;11-SARMIENTO DANIEL | 16-THIERRY OMEYER;PY;NA;NA;BUT;NA;NA;APPUI;BC;NA;NA;INDIV;NA;11-DANIEL SARMIENTO;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE A 038;4719.1;4719.1;4758.6;PARIS;14-LYNGGAARD ALEXANDER | 25-SANDER NACISSE;AP;6-0;NA;N;NA;NA;NA;NA;NA;3-3 C;NA;NA;NA;NA;NA;NA;NA;NA;14-ALEXANDER LYNGGAARD;25-DANIEL NARCISSE;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 039;4737.9;4737.9;4773.7;PARIS;25-SANDER NACISSE | 10-SANDER SAGOSEN | 12-DEMAILLE ALEXANDRE;AP;05-Jan;NA;BUT;9G;INT;SUSP;BC;AU TRAVERS;2-3 D;1C1;NA;10-SANDER SAGOSEN;25-DANIEL NARCISSE;12-DEMAILLE ALEXANDRE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE B 035;4776.4;4776.4;4790.9;SAINT-RAPHAEL;NON SPECIFIE;ER;6-0;NA;ARRET DE JEU;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE B 036;4796.3;4796.3;4808;SAINT-RAPHAEL;18-NEDIM REMILI | 10-ABILY AURELIEN;AP;6-0;NA;PYO;NA;NA;NA;NA;NA;3-3 C;1C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10-ABILY AURELIEN;18-NEDIM REMILI;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE B 037;4815.4;4815.4;4829.5;SAINT-RAPHAEL;11-SARMIENTO DANIEL | 16-THIERRY OMEYER;PY;NA;NA;BUT;NA;NA;APPUI;MD;AU LOIN;NA;INDIV;NA;11-DANIEL SARMIENTO;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE B 038;4864.7;4864.7;4887;SAINT-RAPHAEL;18-NEDIM REMILI | 10-ABILY AURELIEN;CA;NA;NA;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;10-ABILY AURELIEN;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE B 040;4921.9;4921.9;4933.4;SAINT-RAPHAEL;10-ABILY AURELIEN | 22-LUKA KARABATIC;AP;6-0;NA;TC;9C;DROITE;APPUI;NA;NA;3-3 C;1C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12-LUKA KARABATIC;10-ABILY AURELIEN;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE B 042;5041.2;5041.2;5055;SAINT-RAPHAEL;11-SARMIENTO DANIEL | 16-THIERRY OMEYER;AP;6-0;NA;BUT;9C;NA;APPUI;MD;AU LOIN;3-3 C;1C1;NA;11-DANIEL SARMIENTO;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE A 041;5041.6;5041.6;5081.5;PARIS;88-HMAM WISSEM | 18-NEDIM REMILI;AP;6-0;NA;N;6D;NA;NA;NA;NA;1-2 D;1C1;NA;NA;NA;NA;NA;NA;NA;88-WISSAM HMAM;18-NEDIM REMILI;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 042;5058.9;5058.9;5093.7;PARIS;18-NEDIM REMILI | 11-BENOIT KOUNKOUD | 12-DEMAILLE ALEXANDRE;AP;6-0;NA;BUT;AD;NA;SUSP;BD;AU LOIN;2-3 D;1C1;NA;11-BENOIT KOUNKOUD;18-NEDIM REMILI;12-DEMAILLE ALEXANDRE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE A 043;5093.2;5093.2;5141.9;PARIS;11-BENOIT KOUNKOUD;AP;03-Mar;NA;PB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11-BENOIT KOUNKOUD;NA;NA;PARIS SAINT-RAPHAEL;SAINT-RAPHAEL
2;ACTION EQUIPE B 043;5101.4;5101.4;5113.9;SAINT-RAPHAEL;2-KRANTZ GEOFFROY | 10-ABILY AURELIEN | 16-THIERRY OMEYER;AP;6-0;NA;BUT;9C;EXT;SUSP;BD;AU TRAVERS;3-3 C;X DC ARG;NA;10-ABILY AURELIEN;2-GEOFFROY KRANTZ;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
2;ACTION EQUIPE B 044;5143.6;5143.6;5153;SAINT-RAPHAEL;10-ABILY AURELIEN | 16-THIERRY OMEYER;CA;NA;NA;ARRET;6G;DROITE;SUSP;BC;NA;NA;INDIV;10-ABILY AURELIEN;NA;NA;NA;16-THIERRY OMEYER;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;PARIS SAINT-RAPHAEL;PARIS
1;IVRY 001;78.7;78.7;100.7;IVRY;93-MICKE BRASSELEUR | 97-JORDAN PITRE;AP;6-0;NA;TC;9C;NA;SUSP;NA;NA;2-3 G;X DC ARD SB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97-JORDAN PITRE;93-MICKE BRASSELEUR;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;IVRY 002;101;101;118.6;IVRY;10-JEREMIE COURTOIS | 7-MATHIEU BATAILLE;AP;6-0;NA;N;NA;NA;NA;NA;NA;3-3 C;X DC ARD;NA;NA;NA;NA;NA;NA;NA;10-JEREMIE COURTOIS;7-MATHIEU BATAILLE;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;IVRY 003;124.2;124.2;136.3;IVRY;10-JEREMIE COURTOIS | 80-YOSDANY RIOS BALLARD;AP;6-0;NA;N;9C;NA;NA;NA;NA;1-2 G;YAGO G;NA;NA;NA;NA;NA;NA;NA;10-JEREMIE COURTOIS;80-YOSDANI RIOS BALLARD;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;IVRY 004;139.5;139.5;146.9;IVRY;80-YOSDANY RIOS BALLARD | 18-VASJA FURLAN | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;9G;NA;SUSP;MG;AU LOIN;1-2 G;ENT AG 2-3;NA;18-VASJA FURLAN;80-YOSDANI RIOS BALLARD;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 002;194.2;194.2;200;TREMBLAY;2-VASKO SEVALJETIC;AP;6-0;NA;THC;NA;NA;NA;NA;NA;1-2 G;ENT AG 2-3;NA;NA;NA;NA;NA;NA;2-VASKO SEVALJETIC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;TREMBLAY 003;200.7;200.7;201.6;TREMBLAY;34-SAMUEL HONRUBIA | 16-FRANCOIS-XAVIER CHAPON;NA;NA;NA;BUT;6D;NA;SUSP;HD;AU LOIN;NA;INDIV;NA;34-SAMUEL HONRUBIA;NA;16-FRANCOIS-XAVIER CHAPON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 005;207;207;238.2;IVRY;18-VASJA FURLAN | 93-MICKE BRASSELEUR | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;9G;EXT;SUSP;HC;AU TRAVERS;2-3 D;ENT AD 1-2;NA;93-MICKE BRASSELEUR;18-VASJA FURLAN;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 004;242.6;242.6;248.5;TREMBLAY;34-SAMUEL HONRUBIA | 2-VASCO VESALJEVIK | 16-FRANCOIS-XAVIER CHAPON;ER;NA;NA;BUT;6G;NA;SUSP;MD;AU TRAVERS;NA;NA;NA;2-VASKO SEVALJETIC;34-SAMUEL HONRUBIA;16-FRANCOIS-XAVIER CHAPON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 006;255.7;255.7;275.3;IVRY;13-PIERRE MARCHE | 80-YOSDANY RIOS BALLARD;AP;6-0;NA;N;9G;NA;NA;NA;NA;3-3 C;1C1;NA;NA;NA;NA;NA;NA;NA;13-PIERRE MARCHE;80-YOSDANI RIOS BALLARD;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;IVRY 007;280;280;288.7;IVRY;80-YOSDANY RIOS BALLARD | 1-PATRICE ANNONAY;AP;6-0;NA;ARRET;9C;NA;SUSP;BG;NA;2-3 D;X DC ARG SB + ENT AD 1-2;80-YOSDANI RIOS BALLARD;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 005;293.1;293.1;302.1;TREMBLAY;93-MICKE BRASSELEUR | 2-VASCO VESALJEVIK;MB;NA;NA;N;9G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93-MICKE BRASSELEUR;2-VASKO SEVALJETIC;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;TREMBLAY 006;310.2;310.2;330.4;TREMBLAY;15-MARIUS SADOVEAC | 7-ALEXANDRE THOMAS | 16-FRANCOIS-XAVIER CHAPON;AP;6-0;NA;BUT;AD;INT;SUSP;HC;AU TRAVERS;2-3 D;X DC ARG SB;NA;7-ALEXANDRE TOMAS;15-MARIUS SADOVEAC;16-FRANCOIS-XAVIER CHAPON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 008;337.9;337.9;359.5;IVRY;97-JORDAN PITRE | 93-MICKE BRASSELEUR;AP;6-0;NA;N;9C;NA;NA;NA;NA;3-3 C;X DC ARD;NA;NA;NA;NA;NA;NA;NA;97-JORDAN PITRE;93-MICKE BRASSELEUR;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;IVRY 009;365.5;365.5;380.4;IVRY;93-MICKE BRASSELEUR | 1-PATRICE ANNONAY;AP;6-0;NA;ARRET;9C;NA;HANCHE;MC;NA;2-3 G;X DC ARD SB;93-MICKE BRASSELEUR;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 007;384.2;384.2;392.4;TREMBLAY;93-MICKE BRASSELEUR | 97-JORDAN PITRE;MB;NA;NA;N;9C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;93-MICKE BRASSELEUR;97-JORDAN PITRE;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;TREMBLAY 008;417.7;417.7;441.6;TREMBLAY;15-MARIUS SADOVEAC;AP;5-0;NA;PB;9D;NA;NA;NA;NA;1-2 G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15-MARIUS SADOVEAC;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 010;449.2;449.2;482.9;IVRY;80-YOSDANI RIOS BALLARD;AP;6-0;6C6 SG;THC;6D;EXT;SUSP;NA;NA;3-3 C;X DC ARG SB;NA;NA;NA;NA;NA;NA;80-YOSDANI RIOS BALLARD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 010;507.6;507.6;523.1;TREMBLAY;2-VASCO VESALJEVIK | 34-SAMUEL HONRUBIA | 16-FRANCOIS-XAVIER CHAPON;AP;5-0;6C5;BUT;AG;INT;SUSP;HC;AU TRAVERS;1-2 G;NA;NA;34-SAMUEL HONRUBIA;2-VASKO SEVALJETIC;16-FRANCOIS-XAVIER CHAPON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 011;528.2;528.2;568.6;IVRY;10-JEREMIE COURTOIS | 18-VASJA FURLAN;AP;6-0;6C6 SG;N;9C;NA;NA;NA;NA;3-3 C;X ARG ARD;NA;NA;NA;NA;NA;NA;NA;10-JEREMIE COURTOIS;18-VASJA FURLAN;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;IVRY 012;571.7;571.7;582.8;IVRY;18-VASJA FURLAN | 1-PATRICE ANNONAY;AP;6-0;6C6 SG;ARRET;NA;NA;APPUI;BD;NA;2-3 D;NA;18-VASJA FURLAN;NA;NA;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 011;589.2;589.2;593.6;TREMBLAY;34-SAMUEL HONRUBIA | 16-FRANCOIS-XAVIER CHAPON;MB;NA;NA;ARRET;AG;NA;NA;HC;NA;NA;NA;34-SAMUEL HONRUBIA;NA;NA;NA;16-FRANCOIS-XAVIER CHAPON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 013;601.1;601.1;614.6;IVRY;97-JORDAN PITRE | 7-MATHIEU BATAILLE;AP;6-0;NA;PYO;6C;NA;NA;NA;NA;3-3 C;2C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7-MATHIEU BATAILLE;97-JORDAN PITRE;IVRY TREMBLAY;TREMBLAY
1;IVRY 014;632;632;643.5;IVRY;41-YOUSSEF BEN ALI | 1-PATRICE ANNONAY;PY;NA;NA;BUT;NA;NA;NA;HG;NA;NA;INDIV;NA;41-YOUSSEF BEN ALI;NA;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 012;649.3;649.3;674.7;TREMBLAY;10-MAHAMADOU KEITA | 20-LUC STEINS;AP;6-0;NA;N;9C;NA;NA;NA;NA;2-3 D;YAGO D;NA;NA;NA;NA;NA;NA;NA;10-MAHAMADOU KEITA;20-LUC STEINS;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;TREMBLAY 013;679.8;679.8;703.2;TREMBLAY;10-MAHAMADOU KEITA | 2-VASCO VESALJEVIK;AP;6-0;NA;N;9D;NA;NA;NA;NA;1-2 D;YAGO D;NA;NA;NA;NA;NA;NA;NA;10-MAHAMADOU KEITA;2-VASKO SEVALJETIC;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;TREMBLAY 014;704.4;704.4;721.5;TREMBLAY;13-OUSSAMA HOSNI | 2-VASCO VESALJEVIK;AP;6-0;NA;N;9G;NA;NA;NA;NA;1-2 G;NA;NA;NA;NA;NA;NA;NA;NA;13-OUSSAMA HOSNI;2-VASKO SEVALJETIC;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;TREMBLAY 015;722.4;722.4;724.3;TREMBLAY;13-PIERRE MARCHE | 2-VASCO VESALJEVIK | 16-FRANCOIS-XAVIER CHAPON;AP;6-0;NA;BUT;9G;NA;HANCHE;BC;AU TRAVERS;1-2 G;NA;NA;2-VASKO SEVALJETIC;13-PIERRE MARCHE;16-FRANCOIS-XAVIER CHAPON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 015;727.6;727.6;739;IVRY;10-JEREMIE COURTOIS | 18-VASJA FURLAN;ER;NA;NA;N;9C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10-JEREMIE COURTOIS;18-VASJA FURLAN;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;IVRY 016;745.1;745.1;767.8;IVRY;13-OUSSAMA HOSNI | 18-VASJA FURLAN | 1-PATRICE ANNONAY;AP;6-0;NA;BUT;9G;EXT;SUSP;MG;AU LOIN;1-2 G;YAGO G;NA;18-VASJA FURLAN;13-OUSSAMA HOSNI;1-PATRICE ANNONAY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 016;775.5;775.5;797.9;TREMBLAY;15-MARIUS SADOVEAC;AP;6-0;NA;THC;9C;NA;SUSP;NA;NA;3-3 C;X DC ARG SB;NA;NA;NA;NA;NA;NA;15-MARIUS SADOVEAC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 017;798.2;798.2;810.1;IVRY;39-ENZO JEAN-LOUIS;MB;NA;NA;PB;AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39-ENZO JEAN-LOUIS;NA;NA;IVRY TREMBLAY;TREMBLAY
1;TREMBLAY 018;823.7;823.7;848.3;TREMBLAY;13-PIERRE MARCHE | 15-MARIUS SADOVEAC | 16-FRANCOIS-XAVIER CHAPON;AP;6-0;NA;BUT;9D;INT;SUSP;HG;AU LOIN;1-2 G;YAGO G;NA;15-MARIUS SADOVEAC;13-PIERRE MARCHE;16-FRANCOIS-XAVIER CHAPON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;IVRY
1;IVRY 019;864.3;864.3;893.8;IVRY;13-PIERRE MARCHE | 80-YOSDANY RIOS BALLARD;AP;6-0;NA;N;NA;NA;NA;NA;NA;2-3 G;X DC ARD SB + ENT AG 1-2;NA;NA;NA;NA;NA;NA;NA;13-PIERRE MARCHE;80-YOSDANI RIOS BALLARD;NA;NA;NA;NA;NA;NA;NA;NA;IVRY TREMBLAY;TREMBLAY
